codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
306,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 152.811,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:28",1,G
306,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 113.594,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:28",1,G
306,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 83.186,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:28",1,G
306,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 163.322,00",2022,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 185.153,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 122.256,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 640.072,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 139.990,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 279.954,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 185.237,00",32000,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 166.672,00",2022,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
306,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 191.995,00",2020,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 315.025,00",2022,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
306,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 327.940,00",2022,Gasolina,fevereiro de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 435.721,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.901,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 296.868,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 229.875,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 81.948,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 118.609,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 96.445,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 146.799,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 84.507,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 119.425,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:31",1,G
307,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 214.000,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.013,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 121.033,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 153.391,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 117.124,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 84.180,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 157.605,00",2022,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 183.031,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 121.766,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 639.986,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 136.156,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 279.962,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 185.764,00",32000,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 172.505,00",2022,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
307,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 185.275,00",2020,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 324.412,00",2022,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
307,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 321.572,00",2022,Gasolina,março de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
308,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 435.630,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
308,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.865,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
308,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 115.800,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
308,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 296.852,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:34",1,G
308,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 229.799,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 82.104,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 118.077,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 96.183,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 147.347,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 84.400,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 119.258,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 214.000,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.000,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 121.035,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 158.350,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 117.411,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 82.749,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 155.596,00",2022,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 184.221,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 120.497,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 640.345,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 115.100,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 266.600,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 185.333,00",32000,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 168.931,00",2022,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
308,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 189.426,00",2020,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 313.057,00",2022,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:37",1,G
308,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 318.675,00",2022,Gasolina,abril de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BMW,7,iX1 eDrive20 X-Line Aut. (Elétrico),11021,32000 Gasolina,32000-1,009318-1,BMW,iX1 eDrive20 X-Line Aut. (Elétrico),"R$ 359.950,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 435.625,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.863,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BYD,238,Dolphin Mini (Elétrico),10986,32000 Gasolina,32000-1,095010-6,BYD,Dolphin Mini (Elétrico),"R$ 115.800,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 296.803,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 229.795,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 82.488,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 118.272,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 95.693,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 143.280,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 90.348,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 119.417,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,GWM,240,Haval H6 HEV (Hibrido),10859,32000 Gasolina,32000-1,096005-5,GWM,Haval H6 HEV (Hibrido),"R$ 214.000,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,GWM,240,Ora 03 Skin (Elétrico),10886,32000 Gasolina,32000-1,096006-3,GWM,Ora 03 Skin (Elétrico),"R$ 150.049,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Honda,25,CITY Hatchback EX 1.5 Flex 16V Aut.,10964,32000 Gasolina,32000-1,014115-1,Honda,CITY Hatchback EX 1.5 Flex 16V Aut.,"R$ 120.535,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 154.796,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 119.990,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Hyundai,26,HB20 Sense Plus 1.0 Flex 12V Mec.,11020,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus 1.0 Flex 12V Mec.,"R$ 86.890,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 155.969,00",2022,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 193.859,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 120.699,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 640.512,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 112.790,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Renault,48,Megane E-Tech (Elétrico),10867,32000 Gasolina,32000-1,025321-9,Renault,Megane E-Tech (Elétrico),"R$ 264.900,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 185.475,00",32000,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:40",1,G
309,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 163.018,00",2022,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:41",1,G
309,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
309,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 182.796,00",2020,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:41",1,G
309,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 302.100,00",2022,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:41",1,G
309,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 315.617,00",2022,Gasolina,maio de 2024 ,"terça-feira, 8 de outubro de 2024 19:43",1,G
